0.0076679,0.0053696,0.0034759,0.0018546,0.0021689,0.0023539,0.002609,0.0014579,0.0010048,0.00091444,0.00099641,0.00091061,0.0012292,0.00090449,0.00093122,0.00086716,0.00096798,1
0.0056042,0.0045994,0.0041303,0.0023952,0.0023844,0.0026544,0.0022346,0.0016027,0.00096429,0.0010012,0.0010387,0.00085537,0.0011465,0.0008435,0.00088398,0.00085024,0.00090318,0
0.0052067,0.0041435,0.0031913,0.0017127,0.002396,0.0022407,0.0020596,0.0013657,0.00089821,0.00097079,0.0010062,0.0010278,0.0010264,0.0008357,0.00094817,0.00082937,0.0010141,0
0.0061929,0.0056807,0.0050485,0.0018914,0.0020064,0.0021424,0.0021927,0.0014122,0.00087273,0.0010204,0.0010436,0.00097865,0.0010965,0.00090797,0.0010117,0.00085604,0.00096981,4
0.0075792,0.0062609,0.0037987,0.0018547,0.0019473,0.0018995,0.0023034,0.0014565,0.00097564,0.00092964,0.00086263,0.00081845,0.00091931,0.00084718,0.0008827,0.00097065,0.0010581,2
0.010548,0.009127,0.0056116,0.0030044,0.0022393,0.0022638,0.0022916,0.0013867,0.0009735,0.0012698,0.0012006,0.00084032,0.00099232,0.0010181,0.00096862,0.00078767,0.00098325,1
0.0090149,0.011218,0.0072444,0.0018388,0.0021167,0.0022774,0.0021585,0.0015986,0.0010035,0.0010019,0.00099671,0.00094692,0.00098158,0.00095981,0.00087814,0.00090809,0.00096179,2
0.0025158,0.0024391,0.0012791,0.001858,0.0021051,0.0022202,0.0019167,0.0013263,0.00095006,0.00088995,0.0010111,0.00091931,0.0013475,0.00084504,0.0010042,0.0009029,0.0012243,4
0.0046989,0.0067171,0.0060644,0.0023053,0.0024334,0.0019354,0.0020741,0.0014964,0.00095983,0.00095971,0.00098238,0.00092436,0.0011098,0.00096747,0.001077,0.00089507,0.00089198,2
0.021377,0.028864,0.023918,0.0075334,0.0023388,0.0023058,0.0020967,0.0012935,0.0010564,0.00096425,0.00088909,0.00090734,0.00086986,0.00093782,0.00091072,0.00093868,0.00095278,3
0.0080301,0.0078043,0.0073183,0.0025269,0.0021912,0.0021958,0.0020488,0.0014115,0.0009181,0.00097988,0.0011635,0.00087984,0.00092132,0.0010418,0.00094308,0.00088656,0.0011125,0
0.0047487,0.0050497,0.0032226,0.0018059,0.0020679,0.0019047,0.0019493,0.0013436,0.00097018,0.00091901,0.00082163,0.0010876,0.00088708,0.00085256,0.00089532,0.00088908,0.00093809,1
0.0022556,0.001845,0.0015683,0.0021303,0.0022109,0.0018565,0.0022582,0.0014437,0.00099942,0.00096782,0.00089211,0.00087221,0.00093,0.00092745,0.0009074,0.00089048,0.00089601,0
0.0045994,0.0034877,0.0018473,0.0017326,0.0020131,0.0020292,0.0018972,0.0013702,0.00088611,0.0010094,0.0010128,0.0010502,0.0010051,0.0011497,0.0011227,0.00090016,0.0010748,1
0.010601,0.0058648,0.0016407,0.0017687,0.0020675,0.0021992,0.0022836,0.0015946,0.00091411,0.00085594,0.00094924,0.00083973,0.0009999,0.00092423,0.00098192,0.00082109,0.0008858,1
0.021152,0.023761,0.012732,0.0038352,0.0021223,0.0019356,0.0023684,0.0015876,0.0010167,0.00093742,0.00087277,0.00093009,0.0010665,0.00088778,0.00086499,0.00086982,0.00091341,1
0.012625,0.0095201,0.0049023,0.0018922,0.0023362,0.0020124,0.0020898,0.0013793,0.00089101,0.00094277,0.00097375,0.00094041,0.0010754,0.00088069,0.00094156,0.00091385,0.00091692,1
0.0099708,0.0053221,0.0025983,0.0017396,0.0021326,0.0019046,0.0022715,0.0016178,0.00098166,0.0010233,0.00093273,0.00096679,0.001279,0.00090689,0.0011361,0.0012263,0.0012758,3
0.0031319,0.0038258,0.0027392,0.001677,0.0021422,0.0019757,0.0019636,0.0013835,0.00087304,0.00092385,0.00090835,0.0010544,0.00090049,0.00094032,0.00088474,0.00086514,0.00092041,3
0.0062221,0.0064842,0.0064065,0.0035717,0.0022069,0.0020649,0.0019939,0.0013743,0.00091802,0.00095834,0.00093731,0.00090583,0.00083657,0.00091081,0.00091319,0.00090882,0.00098906,1
0.0055861,0.0052609,0.0047583,0.0037669,0.0025697,0.002276,0.0025803,0.0013411,0.0010169,0.001085,0.00094405,0.001012,0.00085656,0.0010008,0.0010655,0.00090916,0.0010278,4
0.0062182,0.0036371,0.0026728,0.001885,0.002311,0.0023041,0.0020507,0.00134,0.00095897,0.0010623,0.001128,0.0010267,0.0012325,0.0012086,0.0010144,0.00090762,0.0010418,3
0.0097389,0.0083618,0.0078202,0.0032578,0.0021605,0.0021505,0.0023504,0.0013119,0.00086228,0.00094037,0.00098336,0.00089141,0.0012092,0.00092894,0.00088105,0.00091275,0.00097752,2
0.0098673,0.0097557,0.0049593,0.0021536,0.0024231,0.0019552,0.0023695,0.0013142,0.00095684,0.00091991,0.0009241,0.00084868,0.00098069,0.00084547,0.00093243,0.0010913,0.0011611,4
0.041248,0.026102,0.012138,0.0067108,0.0036274,0.0019573,0.0022894,0.0014169,0.00093777,0.00092522,0.0010622,0.00090895,0.00098263,0.00091641,0.0010205,0.00093338,0.0010833,2
0.0072436,0.0079744,0.0045722,0.0017497,0.0021943,0.0018924,0.0021949,0.0013245,0.00087015,0.00097937,0.00097522,0.0008498,0.00095782,0.00091793,0.00085463,0.00078826,0.00088947,1
0.006209,0.0056404,0.004384,0.0021385,0.0019604,0.0017252,0.0022142,0.0012967,0.00096904,0.00090882,0.00082474,0.00092851,0.0010063,0.00094789,0.00080031,0.00077277,0.00096446,4
0.008959,0.0091789,0.0071568,0.0044145,0.0023474,0.0021481,0.0022039,0.0014064,0.001044,0.00095041,0.00095962,0.00092723,0.00098809,0.00084289,0.0010503,0.0010106,0.00089833,4
0.005622,0.0049301,0.0022629,0.0019362,0.0019948,0.002469,0.0023793,0.0013348,0.0009821,0.00096148,0.00097901,0.00087388,0.0008493,0.00094483,0.00084837,0.00081956,0.0010224,1
0.0034422,0.0037944,0.0024211,0.0019453,0.0023994,0.0020018,0.0024032,0.0013385,0.0010363,0.00099317,0.00092635,0.00092771,0.00084473,0.00096486,0.00099622,0.00082613,0.00093808,1
