1013.3,560.71
-1,-1
1406.3,407.46
-1,-1
-1,-1
1338.4,682.52
-1,-1
1140.6,434.8
981.55,445.12
676.78,226.66
1372.4,682.52
1068.7,428.96
1312.5,504.18
-1,-1
1006.9,509.49
999.21,430.1
-1,-1
1742.4,829.59
-1,-1
1683.3,818.3
-1,-1
-1,-1
1832.7,732.07
1161.3,557.05
1288.5,663.36
1439.8,649.26
-1,-1
1457,573.05
1696,818.3
934.77,466.05
-1,-1
1088.7,469.23
1044.8,431.99
1016,589.84
-1,-1
1450.6,560.67
1027.5,420.5
1379.6,698.18
955.53,397.93
656.3,249.52
980.04,441.8
-1,-1
1120.8,485.85
-1,-1
1043.9,418.59
1122.6,370.76
1225.9,650.24
976.67,379.79
1337.8,651.57
909.66,519.56
974.43,427.57
1523.6,425.59
1230.2,493.97
1168.1,691.59
1376,649.26
1177.5,643.96
960.72,454.1
-1,-1
-1,-1
1621.1,370.69
1067.2,416.13
968.11,450.8
-1,-1
-1,-1
1353.1,668.7
-1,-1
1142.6,659.99
-1,-1
1384.5,684.58
636.42,240.8
1172.1,432.79
1429.2,569.82
-1,-1
-1,-1
1681.8,810.1
1387.4,518.29
1155.5,496.99
-1,-1
1476.8,689.23
1337.3,280.56
1022.9,595.79
1700.4,705.49
942.33,493.15
1140.9,622.98
1529,693.89
-1,-1
1683.3,818.3
-1,-1
1452.7,567.31
1234.8,364.05
1511.1,669.05
1223.7,480.29
1107.9,471.62
1873.3,747.7
2022.2,1048.1
-1,-1
1170.7,705.93
1172.3,448.62
1335.8,672.62
1168.1,453.56
1170.1,655.8
1657.8,764.71
-1,-1
-1,-1
2044.8,951.83
-1,-1
1446.5,532.59
-1,-1
798.73,447.37
986.36,457.11
-1,-1
-1,-1
930.97,465.96
-1,-1
1416.8,635.97
1662.8,686.76
2591.7,1291
-1,-1
1532.6,700.23
1068.3,426.56
1356.8,545.25
-1,-1
-1,-1
1170.4,459.21
1626.3,601.85
1433.8,532.59
684.99,253.56
1419.5,624.42
990.15,564.66
2275.2,1088.1
1156.1,557.05
-1,-1
1239.2,501.49
955.53,397.93
972.35,424.28
1125.6,464.87
1311.4,425.61
1304.3,500.05
1402.1,533.87
1139.3,612.04
1042.7,454.25
1095.1,515.49
1201.8,484.92
1419.6,526.22
1174.5,561.64
1041.4,416.56
562.78,237.21
1172.6,463.14
1178.8,462.55
1183.6,445.11
1185,428.72
966.94,546.82
-1,-1
1728.6,539.6
1512.5,669.05
-1,-1
1410.3,487.5
1451.1,565.28
1402.1,480.46
985.63,491.85
901.7,498.98
1391,533.44
1028.3,421.97
1098.7,477.01
1095.4,469.79
1595.3,760.78
1777.8,783.04
1178,443.62
935.59,393.49
-1,-1
-1,-1
-1,-1
1994.7,857.64
1006.2,497.45
1146.7,521.45
-1,-1
1377.3,649.26
-1,-1
1132.7,544.4
966.75,453.19
-1,-1
975.8,377.55
1365.3,453.66
1174.6,404.81
1387.2,681.92
-1,-1
1205.8,649.56
-1,-1
-1,-1
-1,-1
942.33,493.15
-1,-1
954.32,473.55
1554,675.36
-1,-1
-1,-1
-1,-1
-1,-1
1385.4,571.07
1023.5,489.25
962.94,456.87
2022.2,1048.1
1163.9,641.56
-1,-1
1176.4,439.69
-1,-1
1020.6,580.2
-1,-1
1129.2,563.33
1315,592.31
1154.2,663.29
1022.9,602.55
1304.2,282.38
-1,-1
1448.4,733.98
-1,-1
1347.5,211.49
1226.2,650.87
-1,-1
-1,-1
-1,-1
1021.1,595.79
-1,-1
-1,-1
1393.6,550.56
-1,-1
-1,-1
1793.2,311.29
1185.3,434.15
-1,-1
562.78,237.21
1459,560.67
979.75,463.6
1282.9,658.24
1291.8,684.97
1631.8,403.51
-1,-1
1100.6,518.69
1070.2,431.39
-1,-1
1012,557.71
-1,-1
1345,153.01
-1,-1
976.62,473.18
1146,434.51
-1,-1
-1,-1
1372.9,682.64
1172.7,462.55
-1,-1
-1,-1
996.2,384.05
996.4,440.31
1500.4,700.23
-1,-1
1470.1,468.86
1164,654.3
-1,-1
1255,488.35
1312.7,281.67
983.91,455.83
-1,-1
-1,-1
840.07,435.17
1600,403.51
1176,439.69
1321.4,510.35
1378.4,673.88
1088.3,627.63
1352.8,537.45
1019.5,616.4
1151.1,505.89
-1,-1
1185.7,567.24
1024.2,417.46
1033.1,582.02
1060.2,647.96
1025.8,580.68
1309.4,524
1007.4,497.45
1805,734.87
1364.9,571.55
-1,-1
1411.4,556.74
1117.5,641.23
-1,-1
1681.8,810.1
993.18,441.57
1165.5,655.8
-1,-1
-1,-1
1030.8,491.9
-1,-1
-1,-1
992.34,490.37
1377,648.02
1049.8,583.18
968.99,444.13
-1,-1
1342.8,442.59
1095.4,620.68
596.25,243.7
1268.8,465.78
1666.3,782.89
1050.5,419.48
1056,608.62
1013.1,448.63
-1,-1
-1,-1
1514.7,667.3
991.12,424.03
1740.9,680.34
1122.2,674.25
-1,-1
1191.2,462.17
1295.2,639.67
1510.9,717.54
-1,-1
1368.9,428.65
1193.8,435.03
1120.3,646.71
-1,-1
-1,-1
-1,-1
2460.5,1239.8
1253.6,532.57
1542.8,426.99
1318.5,406.68
-1,-1
1039.1,383.1
942.34,489.81
1171.7,705.93
1029.3,606.42
1058.9,422.74
-1,-1
-1,-1
1218,487.28
-1,-1
2022.2,1048.1
-1,-1
1358.3,671.99
-1,-1
1364.9,571.55
-1,-1
999.24,440.31
1126.6,482.7
1145.3,527.91
-1,-1
-1,-1
1348.5,172.96
938.06,480.46
-1,-1
1500.5,700.23
858.68,281.98
1584,469.6
1146.7,634.04
-1,-1
1435.6,532.59
-1,-1
1406.7,407.46
1190.1,649.49
1568.9,756.83
1364.9,571.55
1056.6,591.15
-1,-1
-1,-1
1669.4,642.62
1674.9,801.07
1025.7,562.73
1319.3,508.79
-1,-1
1231,623.88
1375.8,565.76
1356.2,676.76
1978.7,872.11
-1,-1
981.55,445.12
972.35,424.28
1054,367.71
1043.6,320.54
1740.9,680.34
971.14,454.6
-1,-1
1170.7,705.93
-1,-1
992.92,440.04
1347,403.7
1750.8,587.47
1159.4,639.2
920.13,478.11
1183.5,549.39
1547.4,660.32
1012.8,443.23
1016.4,563.71
-1,-1
1499.4,647.33
1054.7,534.43
1155.8,557.05
-1,-1
-1,-1
1175.5,434.25
1047.2,424.46
-1,-1
795.22,444.55
-1,-1
-1,-1
1209,649.49
1416.8,635.97
1667.2,642.62
-1,-1
2021.6,845.37
-1,-1
-1,-1
1041.4,419.35
1136.5,419.93
1403.3,701.25
1158.7,691.29
-1,-1
1065.8,411.81
-1,-1
1465.1,678.24
-1,-1
-1,-1
1423.7,839.19
-1,-1
970.75,444.13
1334.5,655.38
-1,-1
1234.8,364.05
1208.3,468.18
1454,678.24
1723.6,576.55
-1,-1
1143.4,515.44
904.73,506.2
-1,-1
1240.5,28.182
-1,-1
-1,-1
1173.3,432.33
1049.8,583.18
1465.1,678.24
961.71,451.7
1457.6,560.67
-1,-1
1719.7,691.11
1182.3,489.72
1306,503.28
-1,-1
1030.4,422.36
1139.6,450.68
-1,-1
1009.8,515.49
-1,-1
692.56,235.59
2065.1,939.94
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
-1,-1
1914.6,297.74
-1,-1
1127.8,551.98
1118.2,478.86
1042.4,421.63
1526.6,693.89
1118.4,643.34
-1,-1
-1,-1
1413.4,598.36
1041.8,387.33
-1,-1
1191.2,652.42
-1,-1
1042.3,417.01
-1,-1
987.89,441.57
1049.7,392.13
1173.8,547.83
1740.9,680.34
-1,-1
-1,-1
1651.9,738.45
1167.1,569.37
1121.9,645.62
1111.1,447.66
1718.4,371.23
625.25,237.15
1054.6,453.91
-1,-1
1189.9,462.55
-1,-1
-1,-1
1172.6,705.93
-1,-1
1039,433.36
1421.4,626.19
807.8,289.88
1153,469.86
1025,573.86
-1,-1
1180.9,647.66
1016.1,437.34
1173.2,432.33
900.75,508.73
1143.1,441.42
1064.7,465.47
1397.4,679.67
990.28,377.93
656.3,249.52
-1,-1
995.34,555.01
1141.6,600.7
997.34,555.96
901.96,500.67
1819.8,728.03
-1,-1
1053.5,425.9
-1,-1
-1,-1
1180.6,489.43
1149,510.46
1191.2,462.3
1595.3,760.78
-1,-1
982.96,401.63
1136.2,651.78
-1,-1
-1,-1
1064.1,363.22
-1,-1
-1,-1
-1,-1
-1,-1
2022.2,1048.1
-1,-1
-1,-1
1167.7,649.62
1019.3,595.79
1338.8,653.42
1743,705.73
-1,-1
-1,-1
1042.5,605.65
-1,-1
1252.3,484.22
1139.6,428.33
1428.2,600.18
1164.1,561.54
981.68,561.74
1293.8,622.08
-1,-1
1637.9,646.15
-1,-1
1015.4,571.63
-1,-1
1020.6,580.2
1139,493.43
1315.9,525.66
2448.5,1239.7
-1,-1
635.27,239.52
1032.7,378.86
1125.2,563.29
986.36,457.11
1281.4,651.57
1091.6,472.99
2179.3,989.6
-1,-1
1059.7,426.56
1315.7,284.34
-1,-1
1742.4,829.59
1049,462.4
1571,466.12
1263.3,633.47
1172.7,462.55
-1,-1
1449.6,579.56
-1,-1
1158.6,670.67
1568.9,756.83
1650,655.12
1116.1,450.61
1149.6,557.05
993.71,460.61
-1,-1
1062.4,421.08
1050.7,460.27
-1,-1
1183.4,428.53
1185.8,572.9
1346.4,204.37
-1,-1
1052.4,363.22
1415.6,649.26
1172.5,649.49
1011.4,437.34
1152.8,497.1
1417.1,636.6
1349.8,442.72
1342.1,568.78
-1,-1
-1,-1
1361.4,688.37
1409.7,548.37
1540.7,418.45
1256.4,586.7
-1,-1
982.75,457.18
1438.7,653.75
1258,381.4
1367.9,570.56
1358.5,682.52
-1,-1
1364.9,571.55
-1,-1
1135.1,544.4
1910.5,838.01
-1,-1
-1,-1
967.13,450.21
1091.6,432.25
1070.1,409.37
1154.7,634.52
1141.1,454.54
-1,-1
980.51,442.38
1397,550.56
1029.9,560.13
1182.3,489.72
1368.3,671.99
1192.6,441.7
1153.7,469.86
1379,517.88
-1,-1
1247.9,623.06
908.54,519.56
1012.9,564.02
1794.8,789.41
1790.1,783.04
990.85,442.2
1541.2,645.27
1093.8,411.37
1011.8,441.64
1099.9,517.09
-1,-1
-1,-1
1733.4,346.41
-1,-1
2604.1,1292.6
1163.2,560.89
1178.6,451.2
1142.7,429.67
1018.5,414.74
-1,-1
980.24,442.38
-1,-1
-1,-1
1172.6,487.6
1519.4,677.83
-1,-1
-1,-1
1067.8,428.11
1504.2,663.1
2045.2,896.06
-1,-1
-1,-1
902.96,502.76
1146.7,521.45
1038.9,417.44
1050.4,419.67
917.8,529.7
-1,-1
1169.9,457.67
1397.4,679.67
1185.7,567.24
1718.9,574.72
1042,492.81
1879.3,834.75
1165.8,501.74
-1,-1
1529,717.47
1828.3,748.29
-1,-1
-1,-1
1568.9,756.83
-1,-1
997.89,389.38
1141.9,441.42
-1,-1
-1,-1
1627.7,645.27
981.55,445.12
1072.3,421.7
927.81,465.38
1297.4,640.67
1281.5,614.98
1187.4,462.3
-1,-1
1120.4,646.71
-1,-1
1396.5,547.01
-1,-1
-1,-1
1395,481.65
1411.1,560.19
-1,-1
-1,-1
1456,481.25
1723.5,576.55
1129.5,563.37
1069.8,430.6
1439.1,562.03
-1,-1
1150.9,467.65
-1,-1
1682.3,690.26
1012.2,582.02
1301.1,571.74
-1,-1
-1,-1
1350.5,672.69
1018.6,448.67
1666.3,782.89
893.4,507.49
-1,-1
-1,-1
1390.4,527.75
-1,-1
1329.5,514.11
1780.9,688.18
1195.7,441.18
1140.4,405.31
1595.3,760.78
-1,-1
1157.7,634.52
1384.5,684.58
-1,-1
1511.1,669.05
1045.1,416.56
2022.2,1048.1
-1,-1
1477.2,678.24
1016.9,446
1397.5,548.57
1041.6,602.2
-1,-1
1594.3,758.81
1457.8,579.56
1341.2,683.07
1594.5,491.24
-1,-1
-1,-1
1190.1,649.49
934.18,467.79
1376.8,648.02
906.36,519.66
1439.8,649.33
1978.7,872.11
1392.9,550.56
1556.4,773.2
-1,-1
-1,-1
1024,573.64
1025,573.86
1164.9,468.55
-1,-1
-1,-1
1027.8,575.41
-1,-1
965.69,454.1
1305.6,70.012
1324.2,511.22
-1,-1
934.82,466.72
1097,520.87
-1,-1
-1,-1
972.16,423.84
1646.5,401.74
1378.4,673.88
-1,-1
1402.2,537.38
1250.2,536.63
1177.9,709.66
983.86,560.56
1763.6,688.18
1096.3,473.97
1006.2,437.34
1181.4,458.24
-1,-1
-1,-1
976.75,446.67
-1,-1
562.93,237.21
1276.4,608.04
-1,-1
1447.9,847.06
1385.9,684.58
1593.4,756.83
-1,-1
1001,440.31
1048.4,495.19
-1,-1
1472.1,860.97
1124.3,490.19
1143.7,428.33
1181.8,565.2
1270.1,644.01
1750.6,331.69
-1,-1
-1,-1
1045.1,320.54
1095.4,457.65
-1,-1
-1,-1
1389.7,586.09
-1,-1
-1,-1
1415.7,631.03
1070.2,336.46
1011.7,483.95
1311.7,801.7
1169.4,649.29
1153.8,501.9
1434.1,646.95
945.4,495.77
-1,-1
1377.6,648.02
1180.5,488.37
1627.6,763.3
992.57,505.59
1251.6,594.02
1401.5,585.96
1101.1,473.46
979.09,483.8
1167.8,655.8
-1,-1
-1,-1
1229.4,356.58
-1,-1
1173.8,547.83
1277,630.71
972.1,423.84
-1,-1
-1,-1
1122.1,646.71
1691.5,573.51
915.47,525.61
-1,-1
-1,-1
-1,-1
1004,430.7
1156.5,599.59
905.76,506.2
-1,-1
1045.2,572.49
-1,-1
-1,-1
1123.3,357.42
1309.4,639.94
-1,-1
1165.2,468.5
1122.3,557.6
-1,-1
1143.7,501.01
795.22,444.55
-1,-1
-1,-1
-1,-1
1142.3,632.53
-1,-1
1173.8,547.83
1011.9,441.64
1043.4,419.48
-1,-1
1347,403.7
-1,-1
941.8,488.71
1187.8,650.06
1042,623.32
1402.8,518.7
1262.4,636.57
1006.2,497.45
1463.8,573.05
-1,-1
1039.3,319.43
-1,-1
-1,-1
1047.1,601.05
1049.6,497.82
1496.3,505.07
1546.6,664.87
1340.7,321.97
1066.5,413.8
1519.9,425.59
-1,-1
1116.4,501.22
-1,-1
1159.5,502.36
1070,466.08
1175.1,446.82
1528.7,673.92
-1,-1
2022.2,1048.1
1118.7,482.7
993.26,440.8
1209,649.49
-1,-1
1024,573.75
1218.2,588.82
-1,-1
1500.4,700.23
1653.8,398.98
971.06,450.06
1228.6,484.22
1026.6,419.03
1803,219.46
1127.4,482.7
1908.9,834.51
-1,-1
-1,-1
1078,468.32
1060.2,647.96
1012.1,580.2
1332.1,678.09
1139.6,450.68
1828.4,748.29
1325.6,290.25
1595.3,760.78
794.19,422.14
862.45,454.61
-1,-1
2449.8,1330.7
-1,-1
-1,-1
-1,-1
1376,649.26
1846.5,834.51
1192,462.86
1338.7,678.58
1185.7,567.24
1030.1,580.85
1148.5,649.62
1044,419.48
-1,-1
1042.9,421.27
1450,598.36
984.9,486.8
1319,507.11
1265.6,641.68
1391.7,575.51
-1,-1
1055.2,424.7
-1,-1
-1,-1
976.61,453.91
-1,-1
1468.7,566.3
1139.6,460.44
1170.1,561.9
-1,-1
1138.1,598.03
1038.5,433.36
-1,-1
976.77,397.93
1364.5,685.44
-1,-1
1054,606.83
1010.3,515.49
1163.3,557.05
934.72,409.24
794.19,422.14
1304.4,500.72
1829,730.03
-1,-1
1819.8,728.03
1482,630.34
-1,-1
-1,-1
1273.5,645.95
1186.6,491.48
1183.4,428.53
1688.7,819.13
1340.1,517.78
1217,475.68
-1,-1
1180.6,431.99
1322.5,527.31
1054.6,416.56
-1,-1
1716.8,568.29
1380.1,537.05
-1,-1
-1,-1
1379.6,698.18
1293.4,668.58
1391.7,575.51
1175.7,707.79
1023.4,449.35
-1,-1
1018.8,577.03
1308.7,640.67
-1,-1
-1,-1
999.88,561.64
1010.7,557.61
-1,-1
-1,-1
-1,-1
-1,-1
1364.9,571.55
966.75,453.19
-1,-1
1097.3,469.79
1209.2,556.66
-1,-1
1189.5,442.21
-1,-1
1006.8,557.71
1187.4,489.43
1875.1,750.64
1143.6,431.22
1139.1,648.73
-1,-1
1828.6,748.32
-1,-1
1420.7,626.19
-1,-1
1614.1,403.51
1712.2,546.08
1024.9,573.64
1338.7,654.3
1108.9,343.73
1845.6,744.55
1197.9,484.22
-1,-1
-1,-1
1376,649.26
1645.2,666.02
-1,-1
1047,423.24
1857.9,838.44
-1,-1
1519.4,677.83
1062.1,399.93
1336.2,675.29
1033.7,432.25
-1,-1
1523,685.86
991.12,424.03
1354.3,675.8
-1,-1
1324.8,148.71
1314,515.03
1914.6,297.74
1452.5,567.31
1084,622.43
910.26,519.46
1451.5,467.46
-1,-1
1125.2,563.29
1181.6,649.35
-1,-1
1105.6,413.37
-1,-1
1032.4,580.71
2254.1,1103.5
892.59,507.57
1181.2,416.67
840.68,435.17
1050.3,518.18
-1,-1
1467.9,860.25
1050.6,451.22
1155.7,491.03
1557.7,734.72
-1,-1
-1,-1
1324.8,524.58
-1,-1
1021.5,580.6
1343.9,683.07
1425.4,627.07
1010.8,582.02
596.14,244.75
1501.3,700.23
-1,-1
-1,-1
1750.9,587.47
864.47,481.05
1130.2,453.56
-1,-1
1165.1,551.98
1874,747.7
1189.8,649.49
1418.3,534.3
1129,482.7
1393.4,537.38
1028.3,421.94
1310.2,283.57
1070.8,429.75
1059.1,463.8
1742.4,829.59
1623.9,632.5
967.34,375.6
1015.2,589.46
-1,-1
1288.5,663.36
1054.7,608.27
1681.8,815.36
1108.9,343.73
-1,-1
-1,-1
-1,-1
894.23,507.41
2022.2,1048.1
1097.1,515.49
-1,-1
1164.2,475.36
2022.2,1048.1
562.78,237.21
-1,-1
1462.2,511.89
-1,-1
1202.7,649.62
980.79,444.02
-1,-1
1316.4,672.68
1018.7,485.87
-1,-1
832.78,451.56
1311.5,675.29
1406.7,585.83
-1,-1
1122.3,557.6
1047.9,494.04
1320.4,509.45
1089.3,515.49
993.03,441.57
-1,-1
-1,-1
1017,446
-1,-1
1449.1,850.47
1137,622.98
-1,-1
-1,-1
-1,-1
1018.5,414.74
970.48,453.51
976.66,472.87
972.33,445.12
1305.5,509.54
905.64,506.2
1342.1,314.24
679.43,226.66
1410.4,489.57
1135.4,409.47
-1,-1
989.51,440.31
798.76,447.37
1594.3,758.81
1030.3,562.73
-1,-1
1335.6,529.63
1273.9,67.641
1819.8,728.03
-1,-1
1381.4,681.92
1594.3,758.81
1398.1,550.56
596.25,243.7
1015,589.84
1379.5,699.43
1414.2,370.63
-1,-1
-1,-1
-1,-1
1048.1,494.62
1706.6,688.18
1168.4,544.94
-1,-1
1168,476.41
-1,-1
1133.8,649.3
1244.4,609.44
980.19,442.2
1814.1,688.18
-1,-1
1364.9,571.55
-1,-1
1500.4,700.23
-1,-1
-1,-1
1175.3,575.86
1184.3,491.48
-1,-1
1036.3,433.36
-1,-1
1873.7,747.7
1513.9,670.81
-1,-1
1273.9,67.641
1740.2,697.13
1324.6,146.32
1124.5,647.1
1750.2,356.6
1027.1,603.58
526.47,200.34
975.5,430.88
-1,-1
-1,-1
-1,-1
1488.9,689.23
1819.8,728.03
-1,-1
-1,-1
1449.7,579.6
1372.1,675.29
1050.1,451.22
993.29,440.8
-1,-1
2022.2,1048.1
1315.2,504.96
596.25,243.7
1122.3,557.6
1425.3,589.82
960.83,373.45
1136.3,405
976.81,442.03
-1,-1
1562.2,641.32
-1,-1
1118.4,541.27
1313.3,525.66
1188.1,462.05
1014.3,588.1
1317.7,276.32
1405.9,489.57
861.65,454.54
1462.2,855.36
1047,390.07
921.11,523.25
1269.5,644.78
1435.6,553.79
1157.9,453.56
1433.8,441.16
1163.8,557.05
-1,-1
-1,-1
-1,-1
969.87,447.51
970.23,455.49
1301.9,413.4
1126.1,453.56
1144.7,553.5
1178.5,645.64
1016.5,592.59
-1,-1
1281.7,67.641
1146.8,443.53
-1,-1
1068.4,613.59
1246.6,623.06
1134.6,409.47
1048.6,336.46
1186.5,652.42
1308.3,685.87
1297.4,70.555
-1,-1
1125.8,485.85
1310.1,576.74
1047.8,604.51
1010.3,515.49
-1,-1
1713.6,557.81
1041.7,421.99
1437.3,553.79
1912,841.52
1278.1,589.93
1481.6,511.89
-1,-1
-1,-1
1356.3,672.69
-1,-1
1338.2,512.11
1319.5,509.57
845.37,451.56
-1,-1
-1,-1
1018.1,594.57
911.06,508.12
-1,-1
1740.1,335.91
1284.1,658.24
1239.1,374.43
-1,-1
1607.4,369.02
-1,-1
1037.7,433.54
1317.3,103.03
1167.8,705.93
1175.2,576.3
1273.9,647.89
-1,-1
1820,728.03
1160.6,534.64
-1,-1
-1,-1
-1,-1
-1,-1
2346.2,1134.4
1103.8,525.85
1167.6,691.59
1184.6,567.24
-1,-1
1119.1,435.04
1162.9,444.4
-1,-1
-1,-1
667.73,253.41
1006.9,509.49
1118.1,478.28
1547.6,660.32
1036.2,320.54
931.08,465.38
1355.2,552.21
1740.3,697.13
1914.6,297.74
1107.3,477.31
2406.5,1208.8
1291.4,668.58
1472.5,608.13
980.32,556.95
-1,-1
1224.7,482.26
1183.5,565.49
-1,-1
1086.5,468.9
-1,-1
1146.7,521.45
1189.6,461.79
-1,-1
1017.6,594.47
1554,675.36
1404.6,533.87
1180.6,458.24
1143.7,428.33
1274.6,647.89
-1,-1
1320.7,689.05
1226.7,490.69
980.05,442.38
-1,-1
1295.3,500.48
1131.9,586.14
1172.3,448.62
-1,-1
-1,-1
-1,-1
976.05,553.57
1050,460.27
-1,-1
1015.3,588.92
861.52,282.24
2008.4,885.07
1132.7,544.4
994.8,472.99
1050.3,518.18
1457,573.05
1071.8,470.45
2332.4,1127.5
1364.9,571.55
-1,-1
1381.1,683.55
-1,-1
1308.3,613.25
-1,-1
1794.5,789.41
1052.4,452.25
1373.7,570.45
845.67,435.17
1561.6,409.57
-1,-1
970.26,450.15
1070,421.23
1062.3,388.19
965.57,451.99
-1,-1
1380.4,517.88
-1,-1
1300,511.36
-1,-1
-1,-1
697.02,236.85
703.25,253.71
1141.4,615.08
1115.8,593.58
1413.5,360.05
1219,560.93
1526.6,693.89
935.85,393.39
1046.6,422.23
1677.7,620.35
-1,-1
1144.4,546.21
-1,-1
1146.8,443.53
1240.9,576.78
1108.9,343.73
1286.5,494.33
-1,-1
2309.8,1163.2
1006.9,509.49
1085.5,520.07
1139.4,515.69
-1,-1
1187,653.49
1464.9,560.67
-1,-1
1875.1,750.64
912.04,521.17
-1,-1
1011.6,385.92
1029.3,606.42
1148.9,557.9
1314.4,510.35
1310.9,665.85
1275.5,608.04
1072.6,431.39
1025.1,580.44
1527.5,425.59
1172.7,688.32
-1,-1
1319.5,142.37
-1,-1
1449.1,850.47
1468.2,519.76
1720.5,711.05
-1,-1
1875.8,753.58
-1,-1
-1,-1
1236,571.74
1004.3,496.86
1794.6,311.29
-1,-1
967.47,501.19
1015.1,581.6
-1,-1
1148,459.72
1166.2,476.26
977.95,443.2
1283.5,482.09
1465.1,678.24
1011.8,557.71
-1,-1
1341,413.4
1125.8,647.53
1070.1,409.37
939.81,483.81
