0.0029236,0.0025647,0.0016719,0.0018376,0.0024428,0.0022733,0.0021604,0.0014521,0.0010372,0.00089615,0.00093228,0.00095949,0.0010359,0.00091068,0.00090202,0.00092251,0.00093624,1
0.013488,0.016187,0.011739,0.0043187,0.0022334,0.0018841,0.0023937,0.0013484,0.00091883,0.00086713,0.00088174,0.00093876,0.0010446,0.00093489,0.00096406,0.00095268,0.00089091,2
0.0038223,0.003693,0.0037481,0.0021833,0.0019437,0.0019619,0.002157,0.001342,0.0010412,0.00098626,0.00095056,0.00091694,0.0010243,0.00090642,0.00094834,0.0008559,0.00089555,1
0.0050554,0.0041371,0.0024068,0.0017448,0.0021063,0.0022751,0.002171,0.0014515,0.00090521,0.0010868,0.0010581,0.0009263,0.0013409,0.00087323,0.0010187,0.00086547,0.00085964,3
0.0045887,0.003802,0.0030409,0.0023704,0.0023268,0.0019963,0.0023433,0.0013469,0.0010257,0.001067,0.00093751,0.00093312,0.00086814,0.000991,0.0012938,0.00095488,0.0010003,1
0.0071038,0.0057047,0.0044827,0.0033004,0.0026303,0.0021049,0.0022594,0.0015238,0.00093369,0.0010362,0.0010392,0.0012836,0.0016669,0.0013196,0.0011063,0.00088894,0.0010172,4
0.020997,0.025829,0.015158,0.0024599,0.002296,0.0020091,0.0022735,0.0014229,0.0010306,0.00095887,0.0012367,0.00083394,0.0013336,0.0008509,0.00098265,0.00085932,0.00093292,1
0.0049519,0.0049703,0.0044402,0.0020997,0.0019456,0.0019176,0.0022256,0.0016508,0.00094221,0.0009403,0.00087251,0.00090454,0.0011835,0.00089185,0.00097736,0.00093831,0.001047,0
0.012181,0.0126,0.0090911,0.0028099,0.002185,0.0020938,0.0023938,0.0014938,0.00092026,0.00087014,0.00090309,0.00094351,0.0011258,0.0008551,0.00097833,0.00086911,0.00089794,3
0.0051092,0.0058598,0.0073446,0.0061181,0.00351,0.00216,0.0020755,0.0014333,0.00094934,0.00099277,0.0010693,0.00091101,0.0010293,0.0010474,0.0011544,0.00087882,0.0010926,4
0.0096333,0.0051972,0.0021232,0.0018548,0.0021531,0.0020193,0.0021214,0.0012594,0.00099344,0.0011714,0.0010306,0.00084042,0.00094422,0.0011087,0.0010525,0.00097354,0.00096466,4
0.012596,0.021045,0.019763,0.0062485,0.0025447,0.0023364,0.0020507,0.0014,0.00097874,0.001006,0.00093281,0.00087577,0.0011195,0.00092334,0.00086966,0.0008679,0.00087643,3
0.0029138,0.0031627,0.0032116,0.0025017,0.0022328,0.0021594,0.0021611,0.0016827,0.00096812,0.00099111,0.0009486,0.001008,0.00091846,0.00090717,0.00087114,0.00081941,0.00099765,4
0.013797,0.019591,0.02088,0.0084801,0.0051383,0.0023295,0.0021447,0.001339,0.00089942,0.0009666,0.00099518,0.00096727,0.00090506,0.0009741,0.00093635,0.0008725,0.0009115,4
0.0068835,0.011335,0.012566,0.0073728,0.00329,0.0022553,0.0020606,0.0015361,0.00098229,0.0010659,0.00097107,0.0010011,0.0011223,0.00089306,0.00092514,0.00083777,0.00088208,4
0.0078036,0.0068842,0.0042919,0.0022016,0.002097,0.002033,0.0022987,0.0016725,0.00091176,0.00095604,0.00089639,0.00098085,0.0010923,0.00087168,0.00088698,0.00091331,0.00096287,1
0.0043389,0.004414,0.0029096,0.0018817,0.0022012,0.0019887,0.0019723,0.00147,0.0010044,0.0010173,0.0010896,0.00124,0.0012369,0.00089261,0.00083882,0.00083384,0.0011028,3
0.0085347,0.0048049,0.0023974,0.0021029,0.0021947,0.0022375,0.0021896,0.0014213,0.0010261,0.00099132,0.0010172,0.00092374,0.0010895,0.00089789,0.00090561,0.00088851,0.00096633,1
0.0046441,0.0073321,0.0074331,0.0043609,0.0024703,0.0020919,0.0022732,0.0013838,0.00094508,0.00087029,0.0010005,0.0010241,0.00096105,0.00084815,0.00088542,0.00088695,0.00090661,2
0.010262,0.0071632,0.0039257,0.0019876,0.0022076,0.0020448,0.0020742,0.0014586,0.00097751,0.00096823,0.0010666,0.00089018,0.0012689,0.0010166,0.0011462,0.00088513,0.000908,3
0.0074264,0.0086963,0.0069426,0.0031499,0.0022396,0.002106,0.0021433,0.0015742,0.00097734,0.0010178,0.00095766,0.00088651,0.0013263,0.00085199,0.00098149,0.00092392,0.00098994,3
0.0075738,0.0071325,0.0044503,0.0016448,0.0021379,0.0020529,0.0024198,0.0013602,0.00099029,0.00085002,0.00082731,0.00094204,0.0010895,0.00088332,0.00084347,0.00086856,0.0011334,1
0.016283,0.027757,0.025789,0.0092439,0.0034764,0.0022798,0.0021324,0.0013513,0.00099855,0.0010991,0.0008434,0.00088948,0.00098279,0.00095543,0.00090006,0.00079898,0.00094198,3
0.0051134,0.0035278,0.002603,0.0016003,0.0022012,0.0022022,0.0022403,0.0015018,0.00094878,0.001005,0.00092466,0.00094357,0.0012263,0.00093321,0.00094728,0.00088487,0.0010805,4
0.0075142,0.0046931,0.0036117,0.0019327,0.0022008,0.0020705,0.0020034,0.0013762,0.0010111,0.00092804,0.00098334,0.00097968,0.0012689,0.00099113,0.0008289,0.00078781,0.00092224,4
0.010377,0.011246,0.0062001,0.0020325,0.0022896,0.0022376,0.0021027,0.0014057,0.00095791,0.0010858,0.0010765,0.00089399,0.0010156,0.0008812,0.00090691,0.0008836,0.00092038,4
