1020.1
1382.8
1184.3
946.33
1914.6
806.52
1319.7
-1
1412.5
908.02
1234.7
1342.4
-1
-1
-1
-1
1595.1
-1
1279.2
993.11
1271.5
-1
-1
697.91
-1
-1
1074.1
1012.8
851.44
697.02
676.78
982.4
1047.5
1422.5
1557.7
-1
623.24
1367.1
-1
-1
1595.3
1513.7
-1
1049.8
1153
911.5
-1
1557.7
1088.7
1742.4
894.97
-1
-1
-1
-1
1116.8
1873.5
977.03
-1
2064.7
1402.1
972.33
1434.5
1786.4
1318.6
-1
1263
-1
1819.8
-1
1011.4
1336.6
1873.7
1018.9
-1
1192.5
-1
1072.8
-1
1377.7
1745.5
1168.6
-1
-1
-1
1219.9
1364.9
1042
1794.5
-1
-1
964.49
993.26
1029.9
1740.9
1170
-1
1019.5
1658
948.48
1012.6
1084.7
1236.7
-1
1268.9
1066.2
-1
1359.2
1181.3
1415.7
1320.3
-1
-1
1873.4
-1
1024.9
1152.8
1009.9
-1
-1
1042.3
-1
1143.9
-1
1398.7
-1
1056.9
-1
-1
1736
1035.4
-1
1314.2
1795
1243.6
1664.4
-1
1311.6
-1
1078.3
1229.4
980.24
-1
1019.1
-1
1073.1
1500.5
1182.6
1418.8
1031.1
-1
1057.9
1153.3
-1
-1
1022.1
1330.2
1146.7
1119.4
1148.5
1099.5
1036.6
1198.8
935.59
626.63
1031.1
1172.3
1490.6
1113.8
-1
1740.9
1183.2
-1
1396.4
-1
1631
1526.6
1627.7
1472.1
-1
1414.2
1084.1
979.06
-1
1348.5
676.78
1035.7
966.08
-1
1527.1
999.52
-1
1179.6
-1
926.88
969.84
1195.4
-1
596.25
1500.6
1159.5
-1
1069.5
1028.3
-1
996.2
851.44
1017.7
1024.8
904.94
1175.2
1457.2
-1
1316.5
1275.9
1474.5
1365.3
1070.4
-1
1105.9
1050.9
809.14
1024.5
-1
1393.5
1032.3
-1
1805.3
1518.2
1822.4
1488.9
1049.5
1450.5
-1
1643
1172.3
1149.7
-1
1820
1192.7
-1
1091.1
1010.2
-1
1413.2
2022.2
1044.8
1155.5
-1
-1
1320.7
1173.8
1376.1
1434.9
-1
1127.3
1318.4
1073.8
-1
1333.4
938.94
1653.8
1005
2047.3
1416.4
1190.7
-1
-1
1406.7
1209.2
1052.4
-1
-1
1334.8
1681.8
-1
1347
1745.5
1176.1
795.22
1059.4
1163.6
976.97
1723.5
1168.6
-1
1532.4
1254
-1
1179.2
-1
1022.2
1095.8
1404.6
1176.4
-1
1308.3
987.64
1059.4
1451.5
1013.3
-1
1406.3
-1
-1
1338.4
-1
1140.6
981.55
676.78
1372.4
1068.7
1312.5
-1
1006.9
999.21
-1
1742.4
-1
1683.3
-1
-1
1832.7
1161.3
1288.5
1439.8
-1
1457
1696
934.77
-1
1088.7
1044.8
1016
-1
1450.6
1027.5
1379.6
955.53
656.3
980.04
-1
1120.8
-1
1043.9
1122.6
1225.9
976.67
1337.8
909.66
974.43
1523.6
1230.2
1168.1
1376
1177.5
960.72
-1
-1
1621.1
1067.2
968.11
-1
-1
1353.1
-1
1142.6
-1
1384.5
636.42
1172.1
1429.2
-1
-1
1681.8
1387.4
1155.5
-1
1476.8
1337.3
1022.9
1700.4
942.33
1140.9
1529
-1
1683.3
-1
1452.7
1234.8
1511.1
1223.7
1107.9
1873.3
2022.2
-1
1170.7
1172.3
1335.8
1168.1
1170.1
1657.8
-1
-1
2044.8
-1
1446.5
-1
798.73
986.36
-1
-1
930.97
-1
1416.8
1662.8
2591.7
-1
1532.6
1068.3
1356.8
-1
-1
1170.4
1626.3
1433.8
684.99
1419.5
990.15
2275.2
1156.1
-1
1239.2
955.53
972.35
1125.6
1311.4
1304.3
1402.1
1139.3
1042.7
1095.1
1201.8
1419.6
1174.5
1041.4
562.78
1172.6
1178.8
1183.6
1185
966.94
-1
1728.6
1512.5
-1
1410.3
1451.1
1402.1
985.63
901.7
1391
1028.3
1098.7
1095.4
1595.3
1777.8
1178
935.59
-1
-1
-1
1994.7
1006.2
1146.7
-1
1377.3
-1
1132.7
966.75
-1
975.8
1365.3
1174.6
1387.2
-1
1205.8
-1
-1
-1
942.33
-1
954.32
1554
-1
-1
-1
-1
1385.4
1023.5
962.94
2022.2
1163.9
-1
1176.4
-1
1020.6
-1
1129.2
1315
1154.2
1022.9
1304.2
-1
1448.4
-1
1347.5
1226.2
-1
-1
-1
1021.1
-1
-1
1393.6
-1
-1
1793.2
1185.3
-1
562.78
1459
979.75
1282.9
1291.8
1631.8
-1
1100.6
1070.2
-1
1012
-1
1345
-1
976.62
1146
-1
-1
1372.9
1172.7
-1
-1
996.2
996.4
1500.4
-1
1470.1
1164
-1
1255
1312.7
983.91
-1
-1
840.07
1600
1176
1321.4
1378.4
1088.3
1352.8
1019.5
1151.1
-1
1185.7
1024.2
1033.1
