0.16415,0.14477,0.069263,0.040539,0.084579,0.12497,0.096088,0.087367,0.096106,0.058947,0.079879,0.087578,0.13106,0.086095,0.080283,0.11901,0.084014,1
0.43644,0.44734,0.38972,0.21333,0.05975,0.050042,0.14641,0.057379,0.054382,0.045996,0.058033,0.078838,0.13472,0.098026,0.11125,0.13335,0.061825,2
0.21188,0.20465,0.202,0.075394,0.021265,0.066173,0.095314,0.055437,0.097428,0.096641,0.08749,0.069429,0.12615,0.083963,0.1036,0.085623,0.064151,1
0.26167,0.2233,0.12917,0.030062,0.043523,0.12527,0.098481,0.087206,0.049237,0.13485,0.12949,0.07349,0.24379,0.067003,0.13694,0.090574,0.045854,3
0.24442,0.20943,0.16762,0.092026,0.071106,0.073115,0.13598,0.056918,0.092277,0.1276,0.082075,0.076425,0.053915,0.12453,0.24823,0.13438,0.11362,1
0.32225,0.27607,0.23143,0.15895,0.10507,0.094258,0.11808,0.10689,0.059907,0.11609,0.12245,0.20403,0.33882,0.25473,0.17532,0.1025,0.12109,4
0.51525,0.52408,0.43176,0.099519,0.067407,0.07566,0.12113,0.079135,0.093914,0.08556,0.19064,0.031467,0.2414,0.055222,0.12015,0.0874,0.082424,1
0.25799,0.25343,0.22987,0.067504,0.021539,0.057064,0.11067,0.13927,0.063032,0.077868,0.05391,0.063979,0.18926,0.076597,0.11763,0.12658,0.13402,0
0.41828,0.4062,0.3477,0.12642,0.053685,0.092136,0.14645,0.098837,0.054914,0.047359,0.067411,0.080858,0.16741,0.057465,0.11809,0.092444,0.065339,3
0.26356,0.28047,0.31262,0.28376,0.185,0.10455,0.076393,0.08209,0.065629,0.099231,0.13363,0.066833,0.12829,0.1497,0.19515,0.097398,0.15306,4
0.37649,0.26076,0.10855,0.042424,0.049608,0.077694,0.087123,0.029749,0.081263,0.16432,0.11916,0.03456,0.090605,0.17558,0.15211,0.143,0.097381,4
0.42425,0.49045,0.47538,0.28802,0.095909,0.13588,0.070501,0.072587,0.076129,0.10443,0.080103,0.051046,0.16496,0.092374,0.063273,0.091824,0.054499,3
0.16355,0.17919,0.1766,0.10292,0.059675,0.10444,0.096246,0.14703,0.072374,0.098572,0.086682,0.1073,0.078524,0.08434,0.064062,0.066212,0.11242,4
0.44046,0.47868,0.48442,0.34978,0.29057,0.1347,0.092488,0.054547,0.047029,0.088721,0.10547,0.090807,0.072103,0.11671,0.097672,0.094183,0.072042,4
0.31664,0.38883,0.40092,0.32148,0.16707,0.12178,0.072861,0.11013,0.077377,0.12719,0.095857,0.10457,0.16605,0.077215,0.092067,0.076084,0.057373,4
0.33898,0.30693,0.22428,0.077085,0.042302,0.08039,0.12655,0.14458,0.051723,0.084399,0.064492,0.096387,0.15422,0.066198,0.072455,0.11455,0.096552,1
